Date,Category,Amount,Description,User
2026-02-11 00:00:00.000000,Food,630,Dinner,Nikshith
2026-02-19 00:00:00.000000,Transport,1678,Petrol,Nikshith
2026-02-07 00:00:00.000000,Food,2395,Lunch,Nikshith
2026-02-19 00:00:00.000000,Transport,1508,Auto Ride,Nikshith
2026-02-19 00:00:00.000000,Rent,10721,Room Rent,Nikshith
2026-02-11 00:00:00.000000,Entertainment,2138,Movie,Nikshith
2026-02-14 00:00:00.000000,Shopping,1806,Shoes,Nikshith
2026-02-04 00:00:00.000000,Food,1505,Lunch,Nikshith
2026-02-25 00:00:00.000000,Travel,2376,Flight,Nikshith
2026-02-28 00:00:00.000000,Travel,1854,Trip,Nikshith
2026-02-08 00:00:00.000000,Shopping,2032,Clothes,Nikshith
2026-02-24 00:00:00.000000,Rent,7585,Hostel Rent,Nikshith
2026-02-13 00:00:00.000000,Transport,1658,Auto Ride,Nikshith
2026-02-19 00:00:00.000000,Food,369,Breakfast,Nikshith
2026-02-06 00:00:00.000000,Food,1574,Lunch,Nikshith
2026-03-09 00:00:00.000000,Food,2207,Groceries,Nikshith
2026-03-01 00:00:00.000000,Rent,9770,Hostel Rent,Nikshith
2026-03-05 00:00:00.000000,Shopping,1219,Shoes,Nikshith
2026-03-01 00:00:00.000000,Food,2168,Groceries,Nikshith
2026-03-02 00:00:00.000000,Travel,948,Train Ticket,Nikshith
2026-03-11 00:00:00.000000,Entertainment,2139,Concert,Nikshith
2017-01-25 00:00:00.000000,Shopping,708,Amazon Order,Ram
2017-01-06 00:00:00.000000,Shopping,747,Clothes,Ram
2017-01-17 00:00:00.000000,Transport,1134,Auto Ride,Ram
2017-01-18 00:00:00.000000,Transport,1347,Auto Ride,Ram
2017-01-27 00:00:00.000000,Shopping,2448,Electronics,Ram
2017-01-27 00:00:00.000000,Entertainment,368,Netflix,Ram
2017-01-22 00:00:00.000000,Rent,10342,House Rent,Ram
2017-01-21 00:00:00.000000,Travel,653,Train Ticket,Ram
2017-01-03 00:00:00.000000,Entertainment,486,Movie,Ram
2017-01-19 00:00:00.000000,Travel,916,Bus Ticket,Ram
2017-01-18 00:00:00.000000,Transport,1691,Uber,Ram
2017-01-03 00:00:00.000000,Travel,2493,Trip,Ram
2017-01-13 00:00:00.000000,Transport,871,Metro Ticket,Ram
2017-01-23 00:00:00.000000,Transport,2072,Auto Ride,Ram
2017-01-26 00:00:00.000000,Shopping,547,Shoes,Ram
2017-01-12 00:00:00.000000,Food,705,Snacks,Ram
2017-01-08 00:00:00.000000,Food,1622,Breakfast,Ram
2017-02-13 00:00:00.000000,Rent,6002,Hostel Rent,Ram
2017-02-19 00:00:00.000000,Shopping,1466,Accessories,Ram
2017-02-05 00:00:00.000000,Food,270,Breakfast,Ram
2017-02-14 00:00:00.000000,Food,992,Cafe,Ram
2017-02-01 00:00:00.000000,Travel,3196,Bus Ticket,Ram
2017-02-22 00:00:00.000000,Travel,1032,Bus Ticket,Ram
2017-02-14 00:00:00.000000,Entertainment,972,Movie,Ram
2017-02-08 00:00:00.000000,Transport,794,Uber,Ram
2017-02-01 00:00:00.000000,Travel,3369,Taxi,Ram
2017-02-19 00:00:00.000000,Transport,234,Uber,Ram
2017-02-22 00:00:00.000000,Rent,7022,Room Rent,Ram
2017-02-12 00:00:00.000000,Shopping,543,Amazon Order,Ram
2017-02-13 00:00:00.000000,Entertainment,396,Concert,Ram
2017-02-20 00:00:00.000000,Transport,1725,Uber,Ram
2017-02-08 00:00:00.000000,Rent,9923,House Rent,Ram
2017-03-15 00:00:00.000000,Entertainment,384,Movie,Ram
2017-03-23 00:00:00.000000,Rent,7579,Hostel Rent,Ram
2017-03-22 00:00:00.000000,Rent,10967,Hostel Rent,Ram
2017-03-28 00:00:00.000000,Travel,649,Bus Ticket,Ram
2017-03-10 00:00:00.000000,Food,1468,Cafe,Ram
2017-03-26 00:00:00.000000,Travel,994,Bus Ticket,Ram
2017-03-27 00:00:00.000000,Travel,2536,Bus Ticket,Ram
2017-03-02 00:00:00.000000,Travel,979,Bus Ticket,Ram
2017-03-08 00:00:00.000000,Food,2311,Lunch,Ram
2017-03-07 00:00:00.000000,Food,449,Cafe,Ram
2017-03-23 00:00:00.000000,Transport,1312,Uber,Ram
2017-03-27 00:00:00.000000,Entertainment,1114,Game,Ram
2017-03-12 00:00:00.000000,Transport,1876,Metro Ticket,Ram
2017-03-28 00:00:00.000000,Shopping,1760,Electronics,Ram
2017-03-15 00:00:00.000000,Entertainment,1805,Concert,Ram
2017-03-02 00:00:00.000000,Transport,2276,Auto Ride,Ram
2017-04-24 00:00:00.000000,Food,1334,Breakfast,Ram
2017-04-04 00:00:00.000000,Entertainment,815,Concert,Ram
2017-04-28 00:00:00.000000,Shopping,106,Clothes,Ram
2017-04-01 00:00:00.000000,Food,1860,Groceries,Ram
2017-04-19 00:00:00.000000,Food,265,Breakfast,Ram
2017-04-09 00:00:00.000000,Food,1503,Dinner,Ram
2017-04-07 00:00:00.000000,Food,2350,Breakfast,Ram
2017-04-21 00:00:00.000000,Food,2269,Groceries,Ram
2017-04-27 00:00:00.000000,Travel,2829,Flight,Ram
2017-04-07 00:00:00.000000,Shopping,2018,Amazon Order,Ram
2017-04-11 00:00:00.000000,Travel,2677,Trip,Ram
2017-04-09 00:00:00.000000,Transport,2244,Auto Ride,Ram
2017-04-26 00:00:00.000000,Food,645,Cafe,Ram
2017-04-22 00:00:00.000000,Entertainment,414,Movie,Ram
2017-04-07 00:00:00.000000,Rent,6290,Room Rent,Ram
2017-04-17 00:00:00.000000,Transport,874,Uber,Ram
2017-05-06 00:00:00.000000,Travel,1850,Flight,Ram
2017-05-04 00:00:00.000000,Travel,3305,Train Ticket,Ram
2017-05-08 00:00:00.000000,Travel,3249,Flight,Ram
2017-05-01 00:00:00.000000,Travel,1890,Trip,Ram
2017-05-01 00:00:00.000000,Travel,730,Bus Ticket,Ram
2017-05-12 00:00:00.000000,Food,220,Breakfast,Ram
2017-05-01 00:00:00.000000,Rent,5517,House Rent,Ram
2017-05-13 00:00:00.000000,Transport,2468,Metro Ticket,Ram
2017-05-05 00:00:00.000000,Travel,905,Flight,Ram
2017-05-06 00:00:00.000000,Shopping,1201,Clothes,Ram
2017-05-22 00:00:00.000000,Travel,2869,Flight,Ram
2017-05-04 00:00:00.000000,Food,2414,Groceries,Ram
2017-05-19 00:00:00.000000,Transport,1427,Uber,Ram
2017-05-15 00:00:00.000000,Rent,10850,House Rent,Ram
2017-05-04 00:00:00.000000,Entertainment,1180,Netflix,Ram
2017-05-07 00:00:00.000000,Shopping,2064,Electronics,Ram
2017-05-18 00:00:00.000000,Shopping,1087,Shoes,Ram
2017-06-20 00:00:00.000000,Food,2071,Breakfast,Ram
2017-06-08 00:00:00.000000,Travel,1089,Flight,Ram
2017-06-15 00:00:00.000000,Shopping,1990,Shoes,Ram
2017-06-03 00:00:00.000000,Food,2249,Cafe,Ram
2017-06-09 00:00:00.000000,Food,2144,Cafe,Ram
2017-06-11 00:00:00.000000,Entertainment,2223,Netflix,Ram
2017-06-28 00:00:00.000000,Shopping,987,Clothes,Ram
2017-06-13 00:00:00.000000,Travel,597,Bus Ticket,Ram
2017-06-10 00:00:00.000000,Entertainment,532,Game,Ram
2017-06-19 00:00:00.000000,Food,2227,Cafe,Ram
2017-06-26 00:00:00.000000,Rent,6534,Hostel Rent,Ram
2017-06-14 00:00:00.000000,Travel,2307,Bus Ticket,Ram
2017-06-17 00:00:00.000000,Food,774,Dinner,Ram
2017-06-22 00:00:00.000000,Shopping,607,Electronics,Ram
2017-06-08 00:00:00.000000,Travel,1756,Train Ticket,Ram
2017-07-03 00:00:00.000000,Shopping,401,Clothes,Ram
2017-07-06 00:00:00.000000,Food,691,Breakfast,Ram
2017-07-19 00:00:00.000000,Shopping,1351,Accessories,Ram
2017-07-09 00:00:00.000000,Food,2379,Lunch,Ram
2017-07-28 00:00:00.000000,Transport,1232,Auto Ride,Ram
2017-07-07 00:00:00.000000,Travel,2130,Taxi,Ram
2017-07-01 00:00:00.000000,Travel,2870,Taxi,Ram
2017-07-17 00:00:00.000000,Shopping,2459,Electronics,Ram
2017-07-10 00:00:00.000000,Entertainment,2253,Movie,Ram
2017-07-09 00:00:00.000000,Transport,2068,Auto Ride,Ram
2017-07-17 00:00:00.000000,Rent,11622,House Rent,Ram
2017-07-25 00:00:00.000000,Food,1274,Snacks,Ram
2017-07-03 00:00:00.000000,Entertainment,1637,Game,Ram
2017-07-05 00:00:00.000000,Entertainment,1071,Movie,Ram
2017-07-15 00:00:00.000000,Entertainment,818,Movie,Ram
2017-07-08 00:00:00.000000,Shopping,564,Electronics,Ram
2017-07-19 00:00:00.000000,Shopping,1986,Accessories,Ram
2017-07-02 00:00:00.000000,Transport,1800,Metro Ticket,Ram
2017-07-20 00:00:00.000000,Shopping,2126,Electronics,Ram
2017-07-10 00:00:00.000000,Shopping,1276,Shoes,Ram
2017-08-02 00:00:00.000000,Rent,9942,House Rent,Ram
2017-08-02 00:00:00.000000,Shopping,371,Electronics,Ram
2017-08-13 00:00:00.000000,Rent,8206,House Rent,Ram
2017-08-27 00:00:00.000000,Food,321,Dinner,Ram
2017-08-04 00:00:00.000000,Food,2118,Breakfast,Ram
2017-08-01 00:00:00.000000,Food,440,Cafe,Ram
2017-08-01 00:00:00.000000,Food,1276,Breakfast,Ram
2017-08-19 00:00:00.000000,Food,2373,Cafe,Ram
2017-08-24 00:00:00.000000,Food,656,Snacks,Ram
2017-08-01 00:00:00.000000,Food,405,Breakfast,Ram
2017-08-10 00:00:00.000000,Transport,1566,Metro Ticket,Ram
2017-08-13 00:00:00.000000,Entertainment,2261,Game,Ram
2017-08-02 00:00:00.000000,Food,2039,Breakfast,Ram
2017-08-23 00:00:00.000000,Entertainment,638,Movie,Ram
2017-08-11 00:00:00.000000,Food,531,Dinner,Ram
2017-08-24 00:00:00.000000,Transport,2005,Uber,Ram
2017-08-17 00:00:00.000000,Rent,10900,Hostel Rent,Ram
2017-08-04 00:00:00.000000,Entertainment,164,Game,Ram
2017-08-02 00:00:00.000000,Entertainment,1274,Movie,Ram
2017-09-07 00:00:00.000000,Entertainment,1079,Game,Ram
2017-09-02 00:00:00.000000,Food,2214,Dinner,Ram
2017-09-14 00:00:00.000000,Food,1282,Cafe,Ram
2017-09-14 00:00:00.000000,Shopping,1612,Shoes,Ram
2017-09-25 00:00:00.000000,Rent,7740,House Rent,Ram
2017-09-21 00:00:00.000000,Transport,1066,Petrol,Ram
2017-09-01 00:00:00.000000,Travel,1133,Train Ticket,Ram
2017-09-01 00:00:00.000000,Rent,7831,House Rent,Ram
2017-09-01 00:00:00.000000,Entertainment,1079,Netflix,Ram
2017-09-27 00:00:00.000000,Food,1180,Dinner,Ram
2017-09-18 00:00:00.000000,Rent,8216,House Rent,Ram
2017-09-16 00:00:00.000000,Travel,2562,Taxi,Ram
2017-09-27 00:00:00.000000,Rent,5114,Room Rent,Ram
2017-09-14 00:00:00.000000,Entertainment,992,Concert,Ram
2017-09-20 00:00:00.000000,Entertainment,2065,Game,Ram
2017-09-02 00:00:00.000000,Entertainment,149,Game,Ram
2017-09-18 00:00:00.000000,Shopping,1837,Shoes,Ram
2017-09-26 00:00:00.000000,Food,107,Lunch,Ram
2017-09-28 00:00:00.000000,Shopping,744,Electronics,Ram
2017-09-17 00:00:00.000000,Entertainment,939,Netflix,Ram
2017-10-27 00:00:00.000000,Rent,6513,Hostel Rent,Ram
2017-10-03 00:00:00.000000,Food,230,Dinner,Ram
2017-10-14 00:00:00.000000,Rent,6436,Hostel Rent,Ram
2017-10-05 00:00:00.000000,Shopping,547,Shoes,Ram
2017-10-18 00:00:00.000000,Food,759,Cafe,Ram
2017-10-10 00:00:00.000000,Transport,1217,Auto Ride,Ram
2017-10-11 00:00:00.000000,Food,186,Groceries,Ram
2017-10-26 00:00:00.000000,Entertainment,452,Movie,Ram
2017-10-03 00:00:00.000000,Shopping,2309,Amazon Order,Ram
2017-10-20 00:00:00.000000,Travel,809,Flight,Ram
2017-10-19 00:00:00.000000,Food,1205,Snacks,Ram
2017-10-05 00:00:00.000000,Rent,8860,Room Rent,Ram
2017-10-16 00:00:00.000000,Rent,8045,House Rent,Ram
2017-10-20 00:00:00.000000,Shopping,1011,Accessories,Ram
2017-10-17 00:00:00.000000,Transport,1497,Petrol,Ram
2017-10-02 00:00:00.000000,Food,200,Snacks,Ram
2017-11-03 00:00:00.000000,Food,1165,Groceries,Ram
2017-11-23 00:00:00.000000,Transport,842,Metro Ticket,Ram
2017-11-19 00:00:00.000000,Shopping,1820,Shoes,Ram
2017-11-27 00:00:00.000000,Transport,2342,Metro Ticket,Ram
2017-11-08 00:00:00.000000,Food,2216,Dinner,Ram
2017-11-20 00:00:00.000000,Entertainment,2125,Netflix,Ram
2017-11-12 00:00:00.000000,Shopping,774,Electronics,Ram
2017-11-03 00:00:00.000000,Transport,2375,Uber,Ram
2017-11-27 00:00:00.000000,Food,1651,Cafe,Ram
2017-11-25 00:00:00.000000,Entertainment,267,Game,Ram
2017-11-15 00:00:00.000000,Entertainment,892,Game,Ram
2017-11-11 00:00:00.000000,Entertainment,2268,Concert,Ram
2017-11-24 00:00:00.000000,Travel,2917,Train Ticket,Ram
2017-11-28 00:00:00.000000,Rent,7295,Hostel Rent,Ram
2017-11-26 00:00:00.000000,Travel,1717,Flight,Ram
2017-11-28 00:00:00.000000,Rent,6025,Hostel Rent,Ram
2017-11-06 00:00:00.000000,Entertainment,2209,Netflix,Ram
2017-11-06 00:00:00.000000,Transport,1197,Metro Ticket,Ram
2017-11-18 00:00:00.000000,Travel,2189,Taxi,Ram
2017-12-03 00:00:00.000000,Travel,3204,Taxi,Ram
2017-12-15 00:00:00.000000,Shopping,2108,Amazon Order,Ram
2017-12-12 00:00:00.000000,Transport,970,Auto Ride,Ram
2017-12-07 00:00:00.000000,Food,1533,Breakfast,Ram
2017-12-21 00:00:00.000000,Entertainment,1182,Concert,Ram
2017-12-13 00:00:00.000000,Travel,2590,Trip,Ram
2017-12-20 00:00:00.000000,Transport,2112,Petrol,Ram
2017-12-27 00:00:00.000000,Shopping,2330,Clothes,Ram
2017-12-14 00:00:00.000000,Entertainment,193,Concert,Ram
2017-12-01 00:00:00.000000,Food,728,Lunch,Ram
2017-12-12 00:00:00.000000,Travel,3004,Taxi,Ram
2017-12-16 00:00:00.000000,Travel,2085,Taxi,Ram
2017-12-06 00:00:00.000000,Shopping,1839,Shoes,Ram
2017-12-13 00:00:00.000000,Transport,1844,Metro Ticket,Ram
2017-12-23 00:00:00.000000,Rent,7712,House Rent,Ram
2018-01-08 00:00:00.000000,Rent,10713,House Rent,Ram
2018-01-05 00:00:00.000000,Entertainment,1785,Movie,Ram
2018-01-10 00:00:00.000000,Travel,3333,Trip,Ram
2018-01-23 00:00:00.000000,Food,1936,Lunch,Ram
2018-01-18 00:00:00.000000,Entertainment,2304,Netflix,Ram
2018-01-11 00:00:00.000000,Transport,1262,Petrol,Ram
2018-01-13 00:00:00.000000,Travel,2780,Train Ticket,Ram
2018-01-23 00:00:00.000000,Entertainment,1324,Netflix,Ram
2018-01-05 00:00:00.000000,Shopping,1062,Electronics,Ram
2018-01-05 00:00:00.000000,Entertainment,2468,Concert,Ram
2018-01-05 00:00:00.000000,Rent,6881,Room Rent,Ram
2018-01-05 00:00:00.000000,Food,1087,Snacks,Ram
2018-01-08 00:00:00.000000,Entertainment,924,Netflix,Ram
2018-01-12 00:00:00.000000,Entertainment,216,Game,Ram
2018-01-12 00:00:00.000000,Rent,11563,House Rent,Ram
2018-01-02 00:00:00.000000,Food,114,Cafe,Ram
2018-01-21 00:00:00.000000,Food,361,Breakfast,Ram
2018-01-01 00:00:00.000000,Food,2325,Lunch,Ram
2018-01-01 00:00:00.000000,Rent,9910,House Rent,Ram
2018-02-24 00:00:00.000000,Transport,1292,Auto Ride,Ram
2018-02-26 00:00:00.000000,Shopping,1886,Clothes,Ram
2018-02-02 00:00:00.000000,Entertainment,1775,Netflix,Ram
2018-02-03 00:00:00.000000,Transport,1246,Petrol,Ram
2018-02-16 00:00:00.000000,Transport,1910,Metro Ticket,Ram
2018-02-02 00:00:00.000000,Shopping,1095,Clothes,Ram
2018-02-10 00:00:00.000000,Rent,9295,House Rent,Ram
2018-02-01 00:00:00.000000,Entertainment,634,Game,Ram
2018-02-09 00:00:00.000000,Entertainment,2225,Movie,Ram
2018-02-16 00:00:00.000000,Shopping,1657,Accessories,Ram
2018-02-09 00:00:00.000000,Transport,2431,Metro Ticket,Ram
2018-02-13 00:00:00.000000,Food,2000,Lunch,Ram
2018-02-25 00:00:00.000000,Transport,2241,Petrol,Ram
2018-02-23 00:00:00.000000,Food,585,Breakfast,Ram
2018-02-17 00:00:00.000000,Food,1491,Dinner,Ram
2018-02-14 00:00:00.000000,Travel,2076,Bus Ticket,Ram
2018-02-17 00:00:00.000000,Travel,3288,Taxi,Ram
2018-03-14 00:00:00.000000,Food,1586,Cafe,Ram
2018-03-10 00:00:00.000000,Transport,1773,Uber,Ram
2018-03-17 00:00:00.000000,Shopping,398,Amazon Order,Ram
2018-03-07 00:00:00.000000,Food,308,Cafe,Ram
2018-03-27 00:00:00.000000,Shopping,1216,Amazon Order,Ram
2018-03-10 00:00:00.000000,Entertainment,1445,Netflix,Ram
2018-03-12 00:00:00.000000,Rent,8802,House Rent,Ram
2018-03-03 00:00:00.000000,Rent,10158,Room Rent,Ram
2018-03-28 00:00:00.000000,Shopping,1466,Amazon Order,Ram
2018-03-17 00:00:00.000000,Food,495,Groceries,Ram
2018-03-05 00:00:00.000000,Food,1852,Dinner,Ram
2018-03-25 00:00:00.000000,Transport,2347,Metro Ticket,Ram
2018-03-10 00:00:00.000000,Travel,2697,Flight,Ram
2018-03-17 00:00:00.000000,Travel,3109,Train Ticket,Ram
2018-03-14 00:00:00.000000,Entertainment,1447,Concert,Ram
2018-03-04 00:00:00.000000,Transport,1233,Auto Ride,Ram
2018-03-19 00:00:00.000000,Transport,1461,Metro Ticket,Ram
2018-04-11 00:00:00.000000,Food,2045,Cafe,Ram
2018-04-07 00:00:00.000000,Rent,7436,Hostel Rent,Ram
2018-04-28 00:00:00.000000,Shopping,1674,Accessories,Ram
2018-04-15 00:00:00.000000,Transport,1527,Auto Ride,Ram
2018-04-28 00:00:00.000000,Transport,1269,Petrol,Ram
2018-04-24 00:00:00.000000,Food,460,Dinner,Ram
2018-04-05 00:00:00.000000,Travel,2588,Flight,Ram
2018-04-22 00:00:00.000000,Transport,1333,Uber,Ram
2018-04-17 00:00:00.000000,Entertainment,1840,Concert,Ram
2018-04-20 00:00:00.000000,Travel,3241,Bus Ticket,Ram
2018-04-22 00:00:00.000000,Entertainment,2066,Netflix,Ram
2018-04-10 00:00:00.000000,Food,438,Dinner,Ram
2018-04-19 00:00:00.000000,Entertainment,2110,Concert,Ram
2018-04-05 00:00:00.000000,Travel,2757,Train Ticket,Ram
2018-04-12 00:00:00.000000,Entertainment,199,Game,Ram
2018-04-01 00:00:00.000000,Transport,285,Metro Ticket,Ram
2018-04-02 00:00:00.000000,Entertainment,1959,Netflix,Ram
2018-04-11 00:00:00.000000,Shopping,2114,Accessories,Ram
2018-04-20 00:00:00.000000,Rent,10440,House Rent,Ram
2018-05-02 00:00:00.000000,Entertainment,1362,Netflix,Ram
2018-05-16 00:00:00.000000,Entertainment,156,Game,Ram
2018-05-28 00:00:00.000000,Transport,1571,Metro Ticket,Ram
2018-05-09 00:00:00.000000,Travel,1066,Taxi,Ram
2018-05-12 00:00:00.000000,Travel,1344,Bus Ticket,Ram
2018-05-08 00:00:00.000000,Shopping,1845,Clothes,Ram
2018-05-13 00:00:00.000000,Food,1552,Groceries,Ram
2018-05-01 00:00:00.000000,Rent,6467,House Rent,Ram
2018-05-06 00:00:00.000000,Transport,1474,Petrol,Ram
2018-05-19 00:00:00.000000,Food,2035,Snacks,Ram
2018-05-08 00:00:00.000000,Food,1213,Lunch,Ram
2018-05-18 00:00:00.000000,Rent,9957,Hostel Rent,Ram
2018-05-17 00:00:00.000000,Food,1231,Lunch,Ram
2018-05-24 00:00:00.000000,Travel,2496,Taxi,Ram
2018-05-08 00:00:00.000000,Transport,2301,Uber,Ram
2018-06-10 00:00:00.000000,Shopping,336,Amazon Order,Ram
2018-06-08 00:00:00.000000,Shopping,1254,Electronics,Ram
2018-06-25 00:00:00.000000,Shopping,1903,Electronics,Ram
2018-06-19 00:00:00.000000,Travel,1094,Train Ticket,Ram
2018-06-16 00:00:00.000000,Shopping,1835,Clothes,Ram
2018-06-08 00:00:00.000000,Food,816,Cafe,Ram
2018-06-18 00:00:00.000000,Travel,3037,Bus Ticket,Ram
2018-06-08 00:00:00.000000,Food,1326,Lunch,Ram
2018-06-21 00:00:00.000000,Entertainment,1956,Movie,Ram
2018-06-07 00:00:00.000000,Travel,1956,Taxi,Ram
2018-06-14 00:00:00.000000,Rent,11973,Hostel Rent,Ram
2018-06-28 00:00:00.000000,Travel,2307,Trip,Ram
2018-06-25 00:00:00.000000,Rent,7798,House Rent,Ram
2018-06-22 00:00:00.000000,Transport,634,Uber,Ram
2018-06-15 00:00:00.000000,Travel,3390,Bus Ticket,Ram
2018-07-07 00:00:00.000000,Rent,10026,Room Rent,Ram
2018-07-11 00:00:00.000000,Travel,1511,Trip,Ram
2018-07-12 00:00:00.000000,Entertainment,939,Movie,Ram
2018-07-02 00:00:00.000000,Rent,7094,Hostel Rent,Ram
2018-07-23 00:00:00.000000,Shopping,420,Electronics,Ram
2018-07-04 00:00:00.000000,Entertainment,2128,Game,Ram
2018-07-28 00:00:00.000000,Travel,747,Train Ticket,Ram
2018-07-08 00:00:00.000000,Shopping,2275,Clothes,Ram
2018-07-28 00:00:00.000000,Rent,8534,House Rent,Ram
2018-07-14 00:00:00.000000,Transport,2448,Metro Ticket,Ram
2018-07-16 00:00:00.000000,Entertainment,957,Game,Ram
2018-07-15 00:00:00.000000,Rent,11728,Hostel Rent,Ram
2018-07-14 00:00:00.000000,Shopping,515,Electronics,Ram
2018-07-03 00:00:00.000000,Rent,6473,House Rent,Ram
2018-07-09 00:00:00.000000,Travel,3175,Trip,Ram
2018-07-07 00:00:00.000000,Travel,883,Taxi,Ram
2018-08-22 00:00:00.000000,Transport,2406,Uber,Ram
2018-08-12 00:00:00.000000,Entertainment,2111,Game,Ram
2018-08-27 00:00:00.000000,Entertainment,1842,Game,Ram
2018-08-23 00:00:00.000000,Transport,842,Metro Ticket,Ram
2018-08-22 00:00:00.000000,Rent,10568,Hostel Rent,Ram
2018-08-17 00:00:00.000000,Shopping,1346,Shoes,Ram
2018-08-09 00:00:00.000000,Entertainment,1857,Game,Ram
2018-08-27 00:00:00.000000,Shopping,1877,Clothes,Ram
2018-08-15 00:00:00.000000,Food,2162,Groceries,Ram
2018-08-13 00:00:00.000000,Transport,112,Auto Ride,Ram
2018-08-16 00:00:00.000000,Transport,1587,Auto Ride,Ram
2018-08-26 00:00:00.000000,Rent,5630,Room Rent,Ram
2018-08-24 00:00:00.000000,Transport,1979,Metro Ticket,Ram
2018-08-26 00:00:00.000000,Shopping,1886,Clothes,Ram
2018-08-08 00:00:00.000000,Rent,11346,Hostel Rent,Ram
2018-08-28 00:00:00.000000,Shopping,1897,Clothes,Ram
2018-08-24 00:00:00.000000,Travel,935,Bus Ticket,Ram
2018-08-12 00:00:00.000000,Rent,6498,House Rent,Ram
2018-09-16 00:00:00.000000,Entertainment,933,Movie,Ram
2018-09-02 00:00:00.000000,Entertainment,2200,Movie,Ram
2018-09-09 00:00:00.000000,Transport,1976,Auto Ride,Ram
2018-09-18 00:00:00.000000,Shopping,408,Accessories,Ram
2018-09-14 00:00:00.000000,Travel,647,Flight,Ram
2018-09-16 00:00:00.000000,Rent,10135,Room Rent,Ram
2018-09-20 00:00:00.000000,Travel,2192,Flight,Ram
2018-09-28 00:00:00.000000,Transport,1823,Uber,Ram
2018-09-04 00:00:00.000000,Food,2359,Groceries,Ram
2018-09-17 00:00:00.000000,Food,1639,Cafe,Ram
2018-09-09 00:00:00.000000,Travel,1243,Bus Ticket,Ram
2018-09-02 00:00:00.000000,Food,651,Dinner,Ram
2018-09-21 00:00:00.000000,Transport,2434,Auto Ride,Ram
2018-09-16 00:00:00.000000,Travel,2991,Taxi,Ram
2018-09-28 00:00:00.000000,Travel,727,Trip,Ram
2018-10-26 00:00:00.000000,Shopping,2492,Shoes,Ram
2018-10-23 00:00:00.000000,Food,699,Groceries,Ram
2018-10-06 00:00:00.000000,Food,1756,Lunch,Ram
2018-10-03 00:00:00.000000,Food,2216,Dinner,Ram
2018-10-28 00:00:00.000000,Food,1423,Groceries,Ram
2018-10-05 00:00:00.000000,Transport,1074,Uber,Ram
2018-10-12 00:00:00.000000,Food,754,Cafe,Ram
2018-10-12 00:00:00.000000,Travel,2412,Flight,Ram
2018-10-28 00:00:00.000000,Rent,9805,Room Rent,Ram
2018-10-03 00:00:00.000000,Shopping,2007,Amazon Order,Ram
2018-10-19 00:00:00.000000,Shopping,1046,Clothes,Ram
2018-10-03 00:00:00.000000,Shopping,1481,Electronics,Ram
2018-10-24 00:00:00.000000,Travel,954,Train Ticket,Ram
2018-10-12 00:00:00.000000,Food,2410,Breakfast,Ram
2018-10-26 00:00:00.000000,Food,2260,Lunch,Ram
2018-10-22 00:00:00.000000,Entertainment,2018,Concert,Ram
2018-10-15 00:00:00.000000,Shopping,1460,Clothes,Ram
2018-10-06 00:00:00.000000,Entertainment,1152,Concert,Ram
2018-11-06 00:00:00.000000,Travel,2510,Flight,Ram
2018-11-13 00:00:00.000000,Entertainment,683,Game,Ram
2018-11-23 00:00:00.000000,Transport,2257,Metro Ticket,Ram
2018-11-13 00:00:00.000000,Travel,1402,Train Ticket,Ram
2018-11-26 00:00:00.000000,Entertainment,1156,Game,Ram
2018-11-13 00:00:00.000000,Food,207,Lunch,Ram
2018-11-14 00:00:00.000000,Rent,6270,House Rent,Ram
2018-11-15 00:00:00.000000,Transport,406,Metro Ticket,Ram
2018-11-17 00:00:00.000000,Travel,1650,Flight,Ram
2018-11-24 00:00:00.000000,Transport,432,Uber,Ram
2018-11-09 00:00:00.000000,Entertainment,520,Concert,Ram
2018-11-05 00:00:00.000000,Entertainment,750,Game,Ram
2018-11-05 00:00:00.000000,Food,1427,Snacks,Ram
